PID,Merchant,Availability,Total
24719,4,0,188.98
24719,0,0,209.86
24723,4,0,64.94
24724,0,0,109.9
24726,0,0,185.99
24727,3,1,88.79
24728,0,0,224.99
24732,0,0,294
24733,4,0,84.99
24736,0,0,214
24738,0,0,79.98
24738,8,0,79.99
24739,0,0,609
24742,6,1,149.99
24744,0,3,110.19
24745,0,0,78.5
24745,2,0,79.99
24746,6,1,89.99
24750,6,0,249.99
24751,0,0,145.62
24752,0,0,267
24758,0,0,226.59
24759,0,0,249.99
24759,4,0,259.98
24760,0,0,219.99
24760,8,0,219.99
24761,0,0,71.98
24762,6,1,84.99
24762,0,0,170.05
24767,0,0,229.99
24768,0,0,206
24773,0,0,68.84
24774,0,0,221.7
24785,4,0,59.86
24789,0,0,72.81
24790,6,1,149.99
24791,0,0,314
24792,0,0,138.93
24794,4,0,62.99
24798,0,0,207.98
24801,0,0,83.99
24806,0,0,138.69
24807,0,0,65.98
24808,4,1,229.99
24808,0,0,324.99
24809,6,1,109.99
24812,4,0,89.99
24812,0,0,91.3
24813,0,0,92.24
24816,6,1,119.99
24820,0,0,74.98
24823,4,0,71.98
24823,0,0,72.45
24829,6,1,159.99
24830,0,0,146.81
24832,0,1,199.9
24832,1,0,199.9
24832,8,0,199.9
24838,4,0,59.99
24838,0,0,65
24839,0,0,168.15
24840,0,0,235
24842,0,0,139.9
24842,1,0,139.9
24842,8,0,139.9
24843,0,0,110.99
24846,8,0,119.9
24847,6,1,139.99
24847,7,0,149.99
24847,0,0,339
24848,0,1,179.9
24850,6,1,79.99
24851,0,0,69.17
24851,8,0,69.99
24852,6,1,159.99
24853,0,0,159.99
24858,0,0,74.98
24859,0,0,82.99
24860,0,0,111.34
24869,0,0,602.62
24871,6,1,89.99
24879,4,0,62.99
24879,7,0,73.16
24879,0,0,73.16
24882,4,0,107.98
24885,4,0,64.99
24885,0,0,77.2
24886,0,0,149.99
24889,6,1,69.99
24892,4,0,90.98
24893,0,0,443
24894,0,0,158.4
24895,0,0,104.66
24896,0,0,507
24897,0,0,74.95
24897,4,0,90.98
24903,8,0,59.99
24904,0,0,91.62
24905,0,0,235
24907,6,1,99.99
24915,4,1,71.98
24915,0,0,100
24916,8,0,104.9
24916,0,0,109.26
24917,0,0,134.63
24919,0,0,124.47
24919,2,0,129.99
24919,4,0,129.99
24925,0,0,281
24926,0,0,104.99
24927,0,0,630
24928,0,0,100.63
24929,0,0,229.99
24931,0,0,72.98
24931,8,0,72.99
24939,0,0,199.98
24940,0,0,110.38
24946,4,0,86.98
24946,0,0,93.99
24947,0,0,89
24950,4,0,69.99
24951,0,0,65.84
24953,8,0,129.9
24953,0,0,160.46
24954,0,0,109.99
24955,8,0,409.9
24957,0,0,283
24968,0,0,179.9
24970,0,0,161.83
24971,0,0,168.71
24980,0,0,122.28
24984,0,0,441
24985,0,3,169.23
24990,0,0,168
24992,6,1,139.99
24993,6,1,219.99
24998,4,0,179.98
24998,1,3,189.99
24998,0,0,198.99
24999,0,0,199.95
25000,0,0,139.9
25001,0,0,206
25009,0,0,109
25010,0,0,221
25011,0,0,285
25014,6,1,104.99
25022,4,1,129.99
25024,0,0,149.99
25025,0,0,59.99
25026,4,0,76
25026,0,0,91.35
25029,6,1,149.99
25030,6,1,79.99
25044,0,0,98.69
25045,0,0,67.01
25046,0,0,232.54
25047,0,0,220.92
25048,0,0,120.29
25059,0,0,69.98
25061,6,0,249.99
25062,0,0,168.04
25064,6,1,149.99
25069,0,0,129.99
25069,8,0,129.99
25070,0,0,324.44
25072,4,0,187.98
25072,0,0,210.11
25073,6,0,249.99
25074,0,0,299
25076,0,1,129.63
25084,0,0,149.13
25086,6,1,104.99
25093,0,0,171.65
25094,0,0,82.99
25096,4,1,249.99
25096,0,0,341.4
25097,8,0,99.99
25097,0,0,99.99
25102,4,0,70.98
25115,8,0,84.99
25115,0,0,156.29
25116,3,1,74.99
25116,0,0,98.47
25117,4,0,89.99
25118,6,1,149.99
25121,6,1,79.99
25122,6,1,79.99
25133,6,0,249.99
25134,0,0,143.91
25135,0,0,132.84
25138,0,0,277
25141,11,1,159.99
25143,6,1,149.99
25154,0,0,89.9
25155,0,0,119.9
25165,0,0,154.86
25166,0,0,364.7
25168,0,0,159.33
25169,0,1,243.42
25170,0,0,208.99
25173,0,1,210.21
25181,8,0,84.99
25183,0,0,120.24
25184,6,1,139.99
25187,6,1,119.99
25188,0,0,459
25191,6,1,159.99
25192,0,0,293
25196,0,0,449.99
25204,0,0,65.97
25205,4,0,89.99
25207,0,0,79.98
25208,0,0,156.97
25209,4,0,170.98
25219,0,0,116.57
25220,0,1,109.99
25221,0,0,99.79
25223,0,0,128.05
25224,0,0,98.68
25225,0,1,63.18
25227,6,1,119.99
25232,0,1,189.9
25239,8,0,105.99
25239,0,0,133.33
25240,0,0,166.91
25240,2,0,179.99
25240,4,0,179.99
25241,4,0,257.98
25242,4,0,172.99
25242,0,0,194.35
25243,0,0,132.69
25255,0,0,89.99
25255,4,0,89.99
25256,0,0,95.35
25257,0,0,256
25258,4,0,89.99
25259,0,0,81.99
25260,4,0,176.98
25262,0,0,129
25262,8,0,129.9
25281,0,0,99.99
25282,0,0,123.14
25283,0,0,139.99
25286,0,0,133.72
25290,3,1,234.99
25292,0,0,285
25293,0,0,218
25311,0,0,119.99
25312,0,0,59.99
25313,0,0,301
25314,0,0,179.99
25317,0,1,86.22
25320,6,1,84.99
25324,6,1,54.99
25325,6,1,179.99
25328,6,1,69.99
25341,0,0,119.9
25342,0,0,253
25343,0,0,81.99
25344,0,1,89.1
25345,0,0,359.99
25346,0,0,119.99
25348,6,1,54.99
25351,0,0,596
25372,0,0,132
25376,0,0,291
25380,0,1,228.71
25394,0,0,134.99
25396,8,0,139.9
25397,8,0,84.99
25402,0,0,229
25404,0,1,104.74
25404,6,1,119.99
25428,4,0,91.99
25429,8,0,69.99
25430,0,0,98.67
25431,0,0,208
25433,0,0,269.99
25433,8,0,269.99
25435,0,0,125.72
25442,0,0,270
25465,0,0,139.99
25466,0,0,99.99
25470,6,1,69.99
25509,1,3,194.99
25509,0,0,263.02
25514,0,0,148.99
25520,0,1,179.99
25521,6,1,119.99
25555,0,0,134.6
25556,8,0,84.99
25557,0,0,124.99
25559,8,0,84.99
25561,0,0,109.99
25563,0,0,166.49
25564,8,0,89.99
25568,0,0,492
25569,0,0,284
25577,6,1,54.99
25578,0,1,191.24
25581,11,1,159.94
25622,8,0,109.99
25623,8,0,69.99
25625,8,0,92.99
25625,0,0,129.44
25627,0,0,159.99
25628,8,0,105.99
25630,8,0,109.99
25631,0,0,299.95
25632,0,0,341
25634,6,1,139.99
25635,6,1,69.99
25673,0,0,399
25675,0,0,127.16
25676,0,1,92.86
25677,6,1,79.99
25685,0,1,48.82
25686,0,1,155.47
25742,0,0,147.49
25743,0,0,175
25744,0,1,150.79
25745,0,0,120
25830,0,0,202.99
25831,0,0,175
25832,8,0,159.9
25835,0,0,296
25837,0,0,172.97
25864,0,1,103.21
25897,0,0,199.95
25898,4,0,109.98
25898,0,0,163.63
25899,8,0,159.9
25900,0,0,159.99
25903,0,0,251
25906,11,1,139.99
25909,0,0,297
25913,0,0,230
25956,6,1,79.99
26006,0,0,82.99
26011,8,0,158.67
26013,6,1,199.99
26015,0,0,212.77
26017,8,0,109.99
26066,6,1,79.99
26142,0,0,120.07
26143,0,0,85.19
26147,0,1,79.9
26148,0,0,80.15
26157,0,0,159.99
26159,11,1,149.99
26215,6,1,119.99
26300,8,0,84.99
26302,0,0,294.57
26305,8,0,159.9
26306,6,1,119.99
26307,0,0,124.3
26312,0,0,299
26316,0,1,118.68
26404,6,1,99.99
26414,6,1,69.99
26475,11,1,119.99
26494,8,0,119.9
26498,8,0,159.9
26777,8,0,159.9
26780,0,1,330.06
26782,0,0,114.17
26784,0,0,149.99
26796,8,0,159.9
26797,8,0,159.9
27187,0,1,851.16
27278,0,0,136.1
27278,4,0,331.98
27283,8,0,155.9
27291,11,1,109.99
28177,0,1,144.8
28347,0,1,144.35
28388,0,0,43.49
28388,1,0,43.49
28388,4,0,44.99
28388,2,0,49.99
28388,3,,56.94
28388,12,1,70.2
28389,4,0,35.98
28389,0,0,44.99
28390,4,0,61.5
28390,1,0,64.99
28390,0,0,79.98
28390,7,0,79.99
28390,13,,82.99
28390,3,,84.99
28391,4,0,142
28391,0,0,167.18
28391,2,0,167.99
28391,6,0,189.99
28391,12,1,229.1
28392,0,0,119.99
28392,4,0,119.99
28392,2,0,126.99
28392,3,,129.99
28392,5,0,139.99
28393,4,0,27.99
28393,0,0,39.99
28393,1,0,39.99
28393,2,0,40.99
28393,3,,51.94
28393,12,0,67.84
28394,4,0,252
28394,3,,270.64
28394,1,0,270.64
28394,0,0,274.08
28394,2,0,279.99
28394,5,0,289.99
28395,4,0,106
28395,0,0,131.76
28395,2,0,138.99
28395,6,0,149.99
28395,12,1,188.28
28396,0,0,109.95
28396,12,0,163.64
28397,0,0,89.9
28397,1,0,89.9
28398,0,0,139
28398,4,0,139.99
28398,2,0,146.99
28398,3,,149.99
28398,5,0,159.99
28399,4,0,180
28399,2,0,199.99
28399,6,0,199.99
28399,0,0,209.44
28400,4,0,225
28400,3,,244.99
28400,0,0,247.13
28400,2,0,249.99
28400,5,0,259.99
28401,0,0,79.95
28401,12,1,129.41
28402,0,0,99.95
28402,1,0,109.99
28402,12,1,150.19
28403,4,0,99
28403,0,0,109.99
28403,2,0,115.99
28403,6,0,119.99
28403,12,1,184.33
28404,0,1,136.99
28404,4,0,140.46
28404,2,0,159.99
28404,6,0,159.99
28405,0,0,19.98
28405,4,0,19.99
28405,2,0,25.48
28405,12,1,41.65
28406,6,1,129.99
28406,0,0,499.99
28407,0,0,79.98
28407,2,0,79.99
28407,4,0,94.5
28407,3,,97
28407,1,0,97
28408,4,0,162
28408,0,0,169
28408,2,0,177.99
28408,3,,179.99
28408,5,0,189.99
28409,0,0,89.97
28409,4,0,99.99
28410,5,1,79.99
28410,0,0,81.51
28410,4,0,81.99
28411,1,0,157.53
28411,0,0,159.9
28412,0,0,44.95
28412,1,0,44.95
28412,4,1,44.99
28413,6,0,169.99
28413,0,0,248.45
28414,4,0,99
28414,2,0,99.99
28414,1,0,120.68
28414,3,,139.99
28414,7,0,139.99
28415,0,0,59.99
28415,12,1,86.34
28416,0,0,49.99
28417,0,0,19.98
28418,0,0,72.98
28418,1,0,74.9
28419,0,0,29.99
28420,4,0,207
28420,3,,223.73
28420,1,0,223.73
28420,2,0,229.99
28420,5,0,239.99
28420,0,0,252.37
28421,0,0,64.98
28421,1,0,64.99
28421,4,0,74.99
28422,0,0,44.9
28422,1,0,44.9
28422,12,1,70.52
28423,0,0,122.99
28424,0,0,54.95
28424,12,1,82.62
28425,6,0,99.99
28425,4,0,99.99
28425,0,0,110.9
28425,12,0,143.47
28426,0,0,99.95
28428,4,0,133
28428,12,1,164.19
28428,0,0,169.99
28428,2,0,169.99
28428,6,0,169.99
28429,0,0,109.99
28429,4,0,114.99
28430,0,0,232.14
28431,4,0,135
28431,0,0,144.99
28431,2,0,144.99
28431,6,0,159.99
28431,12,1,207.05
28432,4,0,207
28432,2,0,219.99
28432,0,0,229.99
28432,6,0,229.99
28433,0,0,12.82
28434,4,0,139.99
28434,0,0,149.99
28434,1,0,149.99
28434,2,0,157.99
28434,3,,166.94
28434,5,0,169.99
28435,4,0,198
28435,0,0,207.07
28435,1,0,207.07
28435,2,0,217.99
28435,3,,219.99
28435,5,0,229.99
28436,0,0,69.94
28436,4,1,79.95
28436,1,0,82.49
28436,12,1,105.55
28437,0,0,49.99
28437,12,0,74.84
28438,0,0,190.89
28439,1,0,287.22
28439,9,1,299.99
28439,0,0,307.89
28439,4,0,368.99
28440,4,0,76.5
28440,0,0,84.99
28441,0,0,11.99
28441,12,0,13.63
28442,0,0,29.99
28442,1,0,29.99
28443,6,1,139.99
28443,0,0,599.99
28444,0,0,69.95
28445,1,0,35.25
28445,0,0,39.99
28446,0,0,49.95
28447,2,0,64.99
28447,6,1,89.99
28447,0,0,136.46
28448,0,0,144
28448,1,0,144
28448,4,0,144
28448,2,0,144.99
28448,7,0,144.99
28448,3,,179.99
28448,12,1,202.49
28449,0,0,239.99
28449,9,1,239.99
28450,0,0,109.95
28450,12,0,163.3
28451,6,1,159.99
28451,0,1,399
28452,0,0,169.99
28452,6,0,169.99
28453,4,0,162
28453,3,,179.99
28453,0,0,179.99
28453,1,0,179.99
28453,2,0,179.99
28453,5,0,189.99
28454,0,1,119.99
28455,0,0,24.99
28455,4,0,24.99
28456,0,0,26.99
28457,0,0,34.99
28458,0,0,17.98
28459,0,0,59.95
28459,4,1,64.95
28459,1,0,69.99
28459,12,1,87.34
28460,4,0,59.99
28460,12,1,118.42
28461,0,0,139.99
28461,4,0,139.99
28462,0,0,44.95
28462,12,1,72.4
28463,0,0,29.99
28464,0,0,128
28465,0,0,134.99
28467,0,0,329.99
28468,4,0,97
28468,0,0,124.95
28468,1,2,139.99
28468,2,0,139.99
28468,6,0,139.99
28468,12,1,170.68
28469,0,1,154.99
28470,0,0,39.9
28470,1,0,49.01
28470,12,1,63.48
28471,0,0,29.99
28471,4,0,29.99
28472,0,0,184.99
28473,1,0,79.99
28473,0,0,89
28474,0,0,84.99
28475,0,0,29.99
28476,0,0,49.99
28477,0,0,134.99
28478,0,0,89.95
28479,0,0,119.99
28480,0,3,11.99
28481,0,0,79.98
28481,1,0,79.99
28481,6,0,79.99
28481,4,0,79.99
28481,7,0,79.99
28481,12,1,129.03
28483,0,0,119.99
28484,0,0,54.95
28486,0,0,99.99
28486,6,0,99.99
28486,4,0,99.99
28487,0,0,54.95
28487,12,1,90.25
28489,0,0,89.95
28489,4,0,89.99
28489,1,0,104.99
28489,12,1,134.72
28490,4,0,112.5
28490,0,0,124.99
28490,12,1,172.72
28491,0,0,123.79
28492,4,0,54.99
28492,0,0,59.97
28492,7,0,59.97
28493,0,0,39.99
28495,0,0,59.99
28496,0,0,64.98
28496,1,0,64.99
28497,0,0,94.9
28497,1,0,94.9
28498,4,0,199.99
28499,0,0,79.95
28499,1,0,79.95
28499,4,1,79.95
28500,6,1,159.99
28500,0,0,281
28501,0,0,33.72
28502,4,0,64.99
28502,7,0,79.99
28502,0,0,116.3
28503,0,0,89.9
28503,1,0,89.9
28504,6,1,139.99
28504,0,0,147.06
28505,0,0,15.99
28506,0,0,89.95
28507,0,0,24.99
28507,4,0,24.99
28508,0,0,44.99
28508,6,0,99.99
28509,0,0,44.99
28510,0,0,147.99
28512,0,0,89
28512,4,0,109.99
28512,12,1,121.02
28512,7,0,129.99
28512,14,0,129.99
28512,15,0,139.99
28512,11,1,139.99
28512,3,1,149
28513,9,0,109.99
28513,7,0,109.99
28513,0,0,140.84
28514,0,0,59.95
28514,4,1,59.95
28514,12,1,86.43
28515,4,0,90
28515,0,0,98.94
28515,1,0,129.99
28516,0,0,323.99
28517,1,0,119.9
28517,0,0,141.63
28519,6,1,89.99
28519,0,1,142.75
28520,4,0,19.99
28520,1,0,24.96
28521,0,0,99.99
28522,0,1,84.95
28522,4,1,84.95
28522,1,0,99
28522,12,1,119.97
28523,0,0,109.64
28523,7,0,109.64
28523,1,0,109.99
28523,4,0,109.99
28523,3,1,127.19
28523,12,1,134.3
28524,9,0,149.99
28524,0,0,155.99
28524,4,0,155.99
28525,0,0,27.77
28526,12,0,92.87
28527,6,1,189.99
28527,0,0,191.76
28528,0,0,17.98
28529,4,0,79.99
28529,0,0,92.42
28529,7,0,94.99
28530,4,0,59.99
28530,1,0,119.99
28530,7,0,120.63
28530,0,0,130.66
28531,0,0,25.05
28533,0,0,79.95
28533,12,1,104.04
28534,0,0,192.11
28534,4,0,212.99
28535,0,0,59.99
28537,0,0,21.49
28538,4,0,124
28538,7,0,139.99
28538,0,0,179.06
28539,0,0,49.9
28539,1,0,49.9
28540,0,0,21.98
28541,0,0,99.99
28541,4,0,99.99
28541,11,1,144.94
28541,15,0,159.99
28542,1,0,89.99
28542,0,0,99.99
28543,0,0,59.95
28543,1,0,59.95
28543,4,1,59.95
28543,12,1,84.25
28544,4,0,13.99
28544,0,0,19.17
28545,0,0,104.9
28545,1,0,104.9
28546,0,0,67.41
28547,0,0,53.78
28548,0,0,69.98
28548,4,0,69.99
28548,3,1,119.99
28548,15,1,119.99
28548,11,1,119.99
28550,0,0,31.93
28551,0,0,79.98
28552,0,0,119.99
28552,4,0,129.99
28553,0,0,24.99
28554,4,1,89.99
28554,0,0,100.89
28554,1,0,134.99
28555,0,0,14.99
28555,4,0,16.99
28555,12,1,18.66
28555,1,0,18.98
28556,0,0,74.48
28557,0,0,38.78
28558,0,0,159.99
28558,1,3,166.31
28559,1,0,229.84
28559,7,0,229.99
28559,9,1,234.99
28559,0,0,242.88
28559,4,0,249.99
28560,0,0,39.99
28561,0,0,145.99
28562,0,0,279.99
28563,0,0,139.99
28563,4,0,149.99
28564,0,0,34.99
28564,1,0,39.99
28565,4,0,89.99
28565,7,0,99.99
28565,0,0,132.9
28566,4,0,49.99
28566,2,1,61.99
28568,0,0,54.9
28569,4,0,119.99
28569,0,0,150.06
28570,0,0,239.99
28570,9,1,239.99
28570,12,1,270.96
28571,0,0,19.98
28572,0,0,209.99
28573,11,0,161.5
28573,0,0,180.85
28575,4,0,99
28575,0,0,109.99
28575,12,1,180.72
28577,6,1,114.99
28577,0,0,128.9
28578,0,0,119.99
28578,7,0,119.99
28578,4,0,139.99
28579,4,0,139.99
28579,0,0,143.97
28580,0,0,69.95
28580,12,1,111.18
28582,0,0,38.49
28584,4,0,34.99
28584,0,0,44.99
28584,7,0,44.99
28584,12,1,78.82
28586,0,0,109.9
28587,0,0,142.99
28587,4,0,142.99
28587,1,3,159.99
28588,0,0,104.99
28589,12,1,138.35
28589,0,0,143.6
28590,0,0,28.99
28590,1,0,28.99
28590,7,0,34.98
28590,4,0,36.98
28591,0,0,47.9
28591,11,1,59.99
28591,15,0,69.99
28591,4,0,79.99
28592,4,0,119.99
28593,0,0,69.98
28593,4,0,69.99
28593,12,1,123.24
28595,4,0,129.99
28595,0,0,161.55
28596,0,0,146.8
28597,0,0,93
28598,0,0,171.94
28598,9,0,184.99
28598,1,3,184.99
28598,12,1,248.02
28599,4,0,79
28599,0,0,99.99
28599,1,0,113.97
28600,0,0,165
28602,0,0,119.95
28603,0,0,26.99
28603,4,0,28.99
28605,0,0,29.99
28606,1,0,199.99
28606,7,0,199.99
28606,4,0,216.99
28606,0,0,227.44
28607,0,0,59.99
28607,12,1,85.48
28608,0,0,72.65
28610,4,0,121.99
28610,12,1,166.34
28611,11,1,136.25
28611,0,0,276
28613,0,0,99.95
28614,0,0,99.99
28614,7,0,99.99
28614,4,0,104.99
28615,4,0,172.99
28615,0,0,180.99
28616,0,0,123.99
28616,12,0,147.37
28617,0,0,59.99
28618,6,1,149.99
28618,0,1,157.8
28619,0,0,67.2
28620,0,0,17.98
28621,1,0,44.9
28621,0,0,54.01
28622,0,0,149.99
28623,0,0,59.99
28624,0,0,199.99
28624,4,0,199.99
28624,7,0,199.99
28624,12,1,361.03
28625,4,0,198
28625,0,0,219.99
28626,0,0,69.95
28626,1,0,74.99
28626,4,0,79.99
28626,12,0,94.78
28627,6,1,109.99
28629,0,0,67.64
28630,0,0,249.99
28631,0,0,27.99
28632,0,0,71
28633,0,0,54.11
28635,11,1,167.99
28635,0,0,209.99
28637,4,0,119.99
28637,0,0,138.78
28639,0,0,29.99
28639,4,0,31.99
28639,2,0,35.98
28639,12,1,44.24
28640,0,0,149.99
28641,0,0,24.99
28642,0,0,69.69
28644,0,0,19.98
28645,3,,59.94
28645,0,0,59.98
28645,4,1,67.99
28646,0,0,44.99
28646,4,0,44.99
28646,7,0,44.99
28646,12,1,61.93
28648,0,0,14.99
28650,0,0,38.99
28651,0,0,38.61
28652,0,0,101.69
28652,4,0,101.99
28653,7,0,69.99
28653,4,0,81.99
28653,0,0,95.92
28656,0,0,38.31
28657,6,1,139.99
28657,0,0,479.99
28658,0,0,109.99
28659,0,0,249
28660,0,0,29.99
28661,0,0,146
28662,0,0,107.99
28662,4,1,123.99
28662,9,0,124.99
28662,7,0,124.99
28663,0,0,69.98
28664,0,0,39.99
28664,2,0,39.99
28664,4,0,39.99
28667,0,0,99.99
28667,12,1,123.7
28669,0,0,64.78
28669,4,0,84.99
28670,6,1,74.99
28671,4,0,39.99
28671,0,0,59.99
28671,7,0,64.99
28672,6,1,99.99
28672,0,0,299.99
28673,0,0,33.9
28674,0,0,49.9
28674,12,1,81.61
28675,0,1,229.99
28676,0,0,44.99
28677,0,0,32.54
28677,11,1,49.99
28679,0,0,134.99
28680,4,0,54.99
28680,7,0,79.99
28681,0,0,57.99
28682,0,0,84.9
28682,1,0,84.9
28683,0,0,30.45
28684,0,0,155.99
28684,4,0,161.99
28684,7,0,168.81
28684,9,0,169.99
28685,7,0,44.99
28685,4,0,50.99
28685,0,0,51.97
28686,0,0,17.12
28687,0,0,125.13
28687,12,0,125.14
28688,0,0,132.19
28688,4,0,132.99
28689,0,0,64.9
28692,1,0,160.99
28692,4,0,160.99
28694,0,0,59.95
28695,7,0,161.49
28695,1,0,163.99
28695,4,0,163.99
28695,0,0,173.47
28697,6,1,119.99
28697,0,0,252.83
28698,0,0,74.95
28698,4,1,74.99
28698,12,1,103.59
28699,0,0,46.39
28700,4,0,129.99
28700,0,0,130
28700,1,0,137
28700,9,1,149.99
28700,12,1,206.21
28701,0,0,119.99
28703,4,0,79.99
28703,0,0,92.42
28703,7,0,94.99
28704,0,0,97.95
28705,0,0,79.98
28707,0,0,13.4
28709,0,0,53.59
28711,0,0,44.99
28712,4,0,149.99
28712,1,0,158.99
28713,0,0,12.99
28715,0,0,59.9
28716,0,0,170.44
28717,0,0,52.87
28719,0,0,34.99
28719,4,0,39.98
28720,0,0,27.04
28721,4,0,132.99
28721,7,0,140.99
28722,0,0,18.98
28723,0,0,79.95
28723,12,1,123.85
28724,0,0,42.99
28724,12,1,58.79
28727,0,0,24.99
28728,0,0,16.89
28729,6,1,129.99
28731,4,0,64.99
28731,0,0,72.98
28734,6,1,109.99
28734,0,0,195.99
28735,0,0,17.98
28737,4,0,120.99
28737,0,0,144.59
28739,7,0,166.04
28739,4,0,168.99
28739,1,3,176.99
28740,0,0,68.28
28741,6,1,119.99
28741,0,0,299.99
28743,0,0,59.99
28744,3,,111.27
28744,1,0,111.27
28745,0,0,99
28746,0,0,19.98
28747,0,1,31.23
28748,0,0,80.98
28748,12,0,82.71
28751,4,0,84.99
28751,7,0,119.99
28751,0,0,154.99
28752,0,0,232.33
28753,4,0,49.5
28753,0,0,66.95
28754,0,0,29.99
28755,7,0,122.49
28755,0,0,128.04
28755,4,0,139.99
28761,0,0,61.89
28762,4,0,109.99
28762,0,0,238
28763,0,0,30.99
28766,0,0,60.34
28767,0,0,86.99
28767,4,0,86.99
28768,4,0,33.99
28769,4,0,90.99
28770,0,1,109.33
28772,0,0,52.6
28773,0,0,30
28774,4,0,119.99
28774,0,0,150.06
28775,0,0,144.99
28775,4,0,144.99
28776,11,1,152.25
28776,0,0,179.99
28777,0,0,93.2
28780,0,0,149.99
28781,0,0,139.52
28783,0,0,45.56
28784,0,0,118.23
28785,4,0,99.99
28785,0,0,121.72
28786,0,0,29.99
28788,0,0,101.15
28789,0,0,20.99
28789,4,0,21.98
28791,0,0,43.26
28794,6,1,149.99
28796,4,1,16.99
28798,4,0,49.99
28798,7,0,54.99
28798,0,0,73.33
28799,0,1,40.49
28800,4,0,109.99
28800,0,0,138.57
28801,0,0,33.99
28802,6,1,99.99
28804,0,0,31.52
28805,0,0,19.98
28806,0,0,229
28807,15,1,89.99
28808,0,0,59.98
28809,0,0,45.05
28809,1,1,45.05
28810,4,0,139.99
28810,0,0,250.19
28811,0,0,34.99
28812,0,0,80.28
28813,0,0,225.91
28816,0,0,69.98
28818,0,0,29.99
28819,4,0,59.99
28819,7,0,74.11
28819,0,0,74.11
28820,1,0,67.27
28820,0,0,69.48
28820,4,0,78.98
28820,12,1,86.73
28821,4,0,99.99
28821,0,0,127.1
28823,0,0,19.98
28824,6,1,89.99
28825,0,0,128.43
28827,4,0,80.99
28827,0,0,86.16
28828,0,0,39.95
28829,6,1,79.99
28831,0,0,139.9
28831,1,3,169.99
28832,0,0,164.34
28839,0,0,44.12
28841,0,0,32.99
28842,0,0,41.38
28843,0,0,66.2
28844,11,1,104.75
28844,0,0,214
28851,0,0,79.98
28852,0,0,169.99
28852,4,1,169.99
28852,12,1,279.04
28853,0,0,23.99
28854,4,0,58.5
28854,0,0,91.77
28860,0,0,155
28861,0,0,35.99
28862,0,0,132.34
28867,0,0,229
28869,0,0,70.13
28869,4,0,74.99
28870,0,0,146.8
28872,0,0,203
28874,4,0,37.99
28874,0,0,84.48
28875,0,0,129.9
28875,4,0,164.99
28876,6,1,109.99
28876,0,1,123.86
28877,4,1,72.99
28877,0,0,83.99
28879,0,0,39
28880,0,0,136.79
28880,12,1,136.8
28881,6,1,94.99
28883,0,0,211
28884,0,0,237.93
28886,6,1,139.99
28886,0,0,399.99
28891,0,1,96.69
28893,0,0,24.99
28893,4,0,29.99
28894,0,0,22.58
28894,3,,26.54
28894,4,0,28.24
28894,12,1,30.32
28894,7,0,30.98
28896,0,0,72.92
28896,12,1,80.99
28899,0,0,58.31
28900,0,0,35.99
28902,4,0,45.99
28902,0,0,57.16
28903,11,1,131.25
28903,0,0,149.99
28904,0,0,159
28906,0,0,59.99
28907,0,0,29.99
28908,4,0,89.99
28908,0,0,109.74
28909,4,0,83.99
28910,0,0,38.9
28910,4,1,48.63
28911,11,0,136.5
28911,0,0,157.9
28912,0,0,29.99
28915,0,0,36.09
28916,0,0,186.04
28916,4,0,215.99
28916,12,1,292.53
28917,0,0,216
28920,0,0,17.98
28920,4,0,21.98
28921,0,0,152.53
28922,0,0,117.14
28923,0,0,179.49
28926,0,0,29.99
28927,0,0,21.9
28928,0,0,22.99
28928,4,0,22.99
28929,0,0,29.52
28930,0,0,89.99
28931,0,0,79.98
28934,0,0,64.98
28936,0,0,19.98
28937,0,0,48.99
28945,0,1,20.57
28946,0,0,58.16
28946,4,0,64.99
28947,0,0,59.99
28948,0,0,116.51
28949,6,1,59.99
28953,0,0,79.98
28954,0,0,63.43
28955,0,0,168
28956,0,3,49.66
28957,0,0,51.99
28962,0,0,42.99
28963,0,0,77.98
28964,0,0,56.58
28965,0,0,68.28
28966,0,0,131.9
28974,0,0,83.99
28975,0,0,58.99
28980,0,0,179
28984,0,0,32.45
28985,0,0,18.97
28987,0,0,43.11
28988,4,0,109.99
28989,12,1,46.35
28996,0,0,19.98
28997,0,0,34.33
28998,0,0,18.95
28999,0,0,44.99
29000,0,1,47.58
29005,0,0,25.99
29006,0,0,99.95
29008,0,0,16.76
29009,0,0,250.9
29010,0,0,42.95
29010,4,0,55.99
29011,6,1,44.99
29023,0,0,216
29028,0,0,58.98
29029,0,0,256.33
29031,0,0,37.04
29032,0,0,56.77
29033,0,0,163.72
29033,12,1,286.52
29034,6,1,64.99
29039,0,0,88.73
29040,0,0,24.99
29042,6,1,109.99
29049,0,0,31.99
29049,4,0,43.99
29050,0,1,29.99
29051,0,1,96.84
29052,0,0,25.95
29052,4,0,35.99
29053,0,0,59.99
29067,0,0,54.99
29068,0,0,99.99
29070,0,0,44.95
29071,0,0,37.99
29082,0,0,128.18
29083,0,0,34.99
29085,0,0,42.5
29093,0,0,39.99
29093,4,0,46.65
29094,0,0,169.95
29095,11,1,115.25
29095,0,0,159.99
29096,0,1,65.81
29103,0,0,43.95
29116,0,0,27.99
29116,4,0,29.99
29117,0,0,43.95
29118,0,0,31.78
29118,12,1,40.65
29120,0,0,77.79
29129,0,0,49.61
29129,4,0,51.99
